DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-08:36:30.810;TwistZ_;6.380122;1;10;1290;1190;1927;1781;1649;1629;1586;1570;1545;1530;0;0;0;0;0;0;12;15;15;15;21;20;23;20;21;17;0;0;0;0;0;0;100;83;63;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:31.066;TwistS_;6.38754;1;10;1120;1230;1765;1649;1602;1529;1502;1457;1458;1353;0;0;0;0;0;0;14;18;19;20;21;14;13;13;14;10;0;0;0;0;0;0;90;81;100;100;100;90;100;100;45;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:31.330;TwistZ_;6.38754;1;10;1296;1713;1801;1677;1609;1530;1486;1450;1510;1373;0;0;0;0;0;0;11;17;17;23;22;23;18;20;18;14;0;0;0;0;0;0;36;45;100;100;100;100;100;100;100;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:31.595;TwistS_;6.38754;1;10;1362;1845;1911;1733;1653;1590;1586;1519;1546;1466;0;0;0;0;0;0;10;11;13;16;22;18;16;13;11;17;0;0;0;0;0;0;9;18;83;100;100;100;100;58;45;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:31.858;TwistZ_;6.38754;1;10;1194;1373;1663;1625;1647;1538;1530;1484;1516;1450;0;0;0;0;0;0;14;13;10;10;11;17;11;15;12;10;0;0;0;0;0;0;100;66;63;9;54;75;54;81;66;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:32.122;TwistS_;6.3665;1;10;1274;1064;1669;1640;1630;1633;1488;1542;1464;1381;0;0;0;0;0;0;11;14;14;14;14;13;13;11;11;17;0;0;0;0;0;0;54;81;91;54;90;100;72;75;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:32.379;TwistZ_;6.3665;1;10;1098;1264;1871;1797;1598;1562;1570;1582;1566;1542;0;0;0;0;0;0;11;16;16;17;21;22;25;24;22;20;0;0;0;0;0;0;27;81;100;100;100;100;100;100;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:32.651;TwistS_;6.3665;1;10;1303;1720;1779;1653;1514;1502;1494;1431;1402;1391;0;0;0;0;0;0;14;18;19;20;21;23;22;20;18;12;0;0;0;0;0;0;27;63;100;100;100;100;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:32.915;TwistZ_;6.3665;1;10;1059;941;1776;1656;1594;1499;1487;1468;1470;1508;0;0;0;0;0;0;13;13;13;11;14;14;12;16;14;15;0;0;0;0;0;0;90;63;100;90;100;72;63;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-08:36:33.171;TwistS_;6.35776;1;10;1313;1212;1831;1741;1661;1640;1647;1542;1530;1505;0;0;0;0;0;0;13;13;14;19;19;16;13;14;14;11;0;0;0;0;0;0;81;90;100;100;100;81;72;83;100;36;0;0;0;0;0;0;1023;0;0;1023;0;0;0
