DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-08:33:43.253;TwistS_;6.390774;1;10;1230;1538;1577;1529;1538;1558;1524;1477;1519;1401;0;0;0;0;0;0;11;14;13;10;13;13;13;11;16;16;0;0;0;0;0;0;9;16;90;45;58;100;90;72;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:43.517;TwistZ_;6.390774;1;10;940;1396;1821;1725;1582;1609;1617;1546;1522;1450;0;0;0;0;0;0;13;15;15;16;20;22;22;17;15;16;0;0;0;0;0;0;45;81;91;100;100;100;100;83;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:43.784;TwistS_;6.38475;1;10;1010;1245;1677;1596;1470;1450;1498;1439;1425;1374;0;0;0;0;0;0;11;12;12;15;12;16;13;12;12;15;0;0;0;0;0;0;18;81;100;54;100;100;100;33;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:44.038;TwistZ_;6.38475;1;10;1157;1702;1625;1567;1542;1494;1523;1498;1484;1455;0;0;0;0;0;0;10;13;10;12;12;12;12;16;12;13;0;0;0;0;0;0;27;36;58;81;100;81;81;91;81;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:44.302;TwistS_;6.38475;1;10;1240;1208;1691;0;1611;1602;1629;1582;1582;1523;0;0;0;0;0;0;13;11;10;0;15;16;14;13;12;11;0;0;0;0;0;0;81;36;16;0;54;100;100;83;72;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:44.566;TwistZ_;6.38475;1;10;1370;1611;1772;1765;1650;1617;1649;1555;1530;1494;0;0;0;0;0;0;12;16;17;14;17;20;17;12;13;13;0;0;0;0;0;0;100;54;100;100;81;100;100;83;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:44.830;TwistS_;6.368897;1;10;1298;1054;1782;1724;1595;1625;1613;1494;1489;1450;0;0;0;0;0;0;15;11;12;11;14;11;11;11;12;14;0;0;0;0;0;0;100;27;75;72;90;36;63;50;90;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:45.095;TwistZ_;6.368897;1;10;1351;0;0;1560;1651;1594;1645;1549;1560;1472;0;0;0;0;0;0;11;0;0;11;12;15;16;14;14;12;0;0;0;0;0;0;36;0;0;18;100;100;81;36;100;90;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:45.358;TwistS_;6.368897;1;10;1001;1406;1494;1749;1609;1530;1502;1418;1402;1420;0;0;0;0;0;0;14;15;15;14;19;15;12;11;13;13;0;0;0;0;0;0;90;54;75;100;100;54;45;58;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:45.623;TwistZ_;6.368897;1;10;1151;1298;1854;1669;1578;1621;1562;1472;1494;1098;0;0;0;0;0;0;10;14;13;16;21;21;22;17;10;10;0;0;0;0;0;0;45;81;41;81;100;100;100;100;36;9;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:45.887;TwistS_;6.357152;1;10;0;1027;1757;1713;1625;1586;1533;0;1633;1570;0;0;0;0;0;0;0;11;13;14;17;16;15;0;13;15;0;0;0;0;0;0;0;72;100;90;45;100;81;0;54;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:46.151;TwistZ_;6.357152;1;10;1538;1772;1915;1877;1680;1578;1633;1490;1530;1534;0;0;0;0;0;0;11;16;13;12;11;19;19;16;23;17;0;0;0;0;0;0;18;54;100;100;72;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-08:33:46.415;TwistS_;6.357152;1;10;1406;0;1713;1663;1560;1636;1647;1604;1546;1454;0;0;0;0;0;0;12;0;15;12;12;16;13;12;11;16;0;0;0;0;0;0;54;0;72;63;54;100;90;90;41;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
