DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-09:03:29.901;TwistS_;6.777666;1;10;423;379;521;527;0;370;492;505;575;763;0;0;0;0;0;0;15;17;12;13;0;15;11;14;13;16;0;0;0;0;0;0;100;72;72;18;0;70;45;72;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:30.149;TwistZ_;6.777666;1;10;0;703;664;439;0;0;834;369;767;711;0;0;0;0;0;0;0;12;15;14;0;0;15;17;14;15;0;0;0;0;0;0;0;54;72;27;0;0;18;45;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:30.397;TwistS_;6.777666;1;10;342;488;716;470;0;0;395;593;369;544;0;0;0;0;0;0;17;12;17;12;0;0;11;14;12;13;0;0;0;0;0;0;90;72;90;63;0;0;9;18;45;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:30.637;TwistZ_;6.799036;1;10;322;351;509;292;282;303;487;791;332;395;0;0;0;0;0;0;15;18;13;14;14;15;13;13;18;15;0;0;0;0;0;0;81;72;90;54;70;100;100;63;63;27;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:30.885;TwistS_;6.799036;1;10;599;355;626;791;0;342;380;765;747;339;0;0;0;0;0;0;11;12;12;13;0;13;13;13;20;13;0;0;0;0;0;0;100;90;36;18;0;45;81;63;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:31.141;TwistZ_;6.799036;1;10;335;276;694;382;307;0;0;0;0;737;0;0;0;0;0;0;17;16;14;14;14;0;0;0;0;15;0;0;0;0;0;0;72;63;45;90;9;0;0;0;0;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:31.381;TwistS_;6.799036;1;10;386;424;575;624;376;263;359;302;468;575;0;0;0;0;0;0;15;17;11;12;12;16;15;12;14;18;0;0;0;0;0;0;45;54;90;45;63;50;100;72;81;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:31.630;TwistZ_;6.79516;1;10;487;351;271;318;0;631;783;741;531;459;0;0;0;0;0;0;14;12;15;19;0;14;18;18;13;15;0;0;0;0;0;0;90;90;100;36;0;72;100;72;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:31.877;TwistS_;6.79516;1;10;464;339;0;269;301;679;667;738;597;351;0;0;0;0;0;0;11;11;0;19;13;13;17;18;14;11;0;0;0;0;0;0;63;63;0;63;63;100;100;100;90;18;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-09:03:32.126;TwistZ_;6.79516;1;10;549;421;0;659;439;675;834;676;751;681;0;0;0;0;0;0;13;17;0;10;11;11;11;10;13;13;0;0;0;0;0;0;54;90;0;9;36;72;9;41;90;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
