DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-04-14:11:12.175;TwistS_;6.37942;1;10;1450;1255;1845;1749;1629;1606;1462;1578;1519;1054;0;0;0;0;0;0;10;14;14;16;15;15;11;11;12;11;0;0;0;0;0;0;18;58;100;90;91;100;63;100;58;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:12.439;TwistZ_;6.37942;1;10;1265;1757;1761;1673;1590;1554;1514;1508;1450;1358;0;0;0;0;0;0;10;10;11;15;17;17;16;13;14;13;0;0;0;0;0;0;45;9;91;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:12.699;TwistS_;6.37942;1;10;993;1388;1710;1633;1558;1474;1482;1468;1462;1326;0;0;0;0;0;0;14;12;15;12;17;13;14;15;14;12;0;0;0;0;0;0;90;45;100;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:12.971;TwistZ_;6.405377;1;10;1384;1344;1801;1656;1534;1546;1512;1450;1474;1318;0;0;0;0;0;0;13;11;17;12;15;13;13;19;19;14;0;0;0;0;0;0;36;45;100;90;100;90;63;100;100;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:13.228;TwistS_;6.405377;1;10;1344;1301;1867;1757;1602;1602;1578;1490;1506;1430;0;0;0;0;0;0;12;12;15;14;15;14;15;15;13;13;0;0;0;0;0;0;45;72;100;100;100;100;100;91;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:13.491;TwistZ_;6.405377;1;10;1293;991;1773;1729;1570;1523;1538;1518;1534;1435;0;0;0;0;0;0;16;14;18;17;18;23;25;18;20;16;0;0;0;0;0;0;63;58;100;100;100;100;100;100;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:13.755;TwistS_;6.405377;1;10;1362;1103;1909;1753;1641;1578;1566;1494;1511;1432;0;0;0;0;0;0;12;15;13;17;19;17;18;12;15;12;0;0;0;0;0;0;9;90;91;100;100;100;100;91;45;45;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:14.020;TwistZ_;6.367248;1;10;1191;1181;1757;1676;1647;1591;1598;1527;1578;1438;0;0;0;0;0;0;12;12;13;13;14;14;18;15;19;13;0;0;0;0;0;0;81;72;100;63;90;81;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:14.284;TwistS_;6.367248;1;10;1131;1479;1885;1775;1617;1582;1538;1534;1530;1420;0;0;0;0;0;0;11;12;18;11;18;19;14;14;12;15;0;0;0;0;0;0;72;54;100;45;100;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:14.550;TwistZ_;6.367248;1;10;1076;944;1669;1560;1554;1586;1572;1527;1604;1382;0;0;0;0;0;0;14;13;13;12;15;12;13;12;14;14;0;0;0;0;0;0;90;36;75;72;100;100;81;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:14.806;TwistS_;6.367248;1;10;1362;1952;1907;1713;1613;1550;1570;1428;1472;1462;0;0;0;0;0;0;12;13;16;20;20;19;18;18;12;13;0;0;0;0;0;0;54;63;100;100;100;100;100;100;90;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:15.076;TwistZ_;6.351871;1;10;1274;1415;1709;1649;1538;1499;1506;1511;1494;1386;0;0;0;0;0;0;12;16;16;14;14;13;20;13;14;13;0;0;0;0;0;0;72;41;100;100;100;72;100;90;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:15.340;TwistS_;6.351871;1;10;950;1391;1805;1600;1542;1502;1454;1457;1450;1428;0;0;0;0;0;0;14;13;13;14;19;20;16;14;14;14;0;0;0;0;0;0;100;81;91;63;100;100;100;100;81;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:15.606;TwistZ_;6.351871;1;10;1287;1845;1823;1729;1669;1649;1641;1586;1602;1501;0;0;0;0;0;0;12;10;13;13;17;19;19;12;18;15;0;0;0;0;0;0;90;9;83;100;100;100;100;75;100;54;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:15.861;TwistS_;6.351871;1;10;1186;1523;1731;1661;1620;1566;1445;1538;1538;1398;0;0;0;0;0;0;14;11;12;12;16;17;13;12;18;15;0;0;0;0;0;0;81;54;83;90;72;100;81;91;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:16.125;TwistZ_;6.366514;1;10;1147;615;1625;1611;1617;1594;1566;1593;1538;1328;0;0;0;0;0;0;11;13;11;18;21;17;13;19;17;15;0;0;0;0;0;0;81;45;58;54;100;100;100;100;100;81;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-04-14:11:16.389;TwistS_;6.366514;1;10;1035;1180;1741;1637;1538;1586;1538;1549;1439;1340;0;0;0;0;0;0;13;12;14;13;15;16;18;16;16;12;0;0;0;0;0;0;81;63;66;100;100;100;63;66;72;72;0;0;0;0;0;0;1023;0;0;1023;0;0;0
