DT;SZ;mmin;SnID;NrSgm;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;FT1;FT2;FT3;FT4;FT5;FT6;FT7;FT8;FT9;FT10;FT11;FT12;FT13;FT14;FT15;SnNOK;FTNOK;Shrt;Inv;TSlw;ADCOv;ADCFlt;UndFlt
2021-01-05-05:00:38.297;TwistZ_;6.77804;1;10;1395;1230;1782;1801;1768;1712;1636;1656;1613;1529;0;0;0;0;0;0;16;13;12;12;10;14;15;15;14;11;0;0;0;0;0;0;78;50;80;85;78;92;100;100;78;64;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:38.537;TwistS_;6.776002;1;10;1025;1704;1883;1741;1694;1669;1640;1604;1527;1542;0;0;0;0;0;0;13;12;18;14;17;14;12;12;15;14;0;0;0;0;0;0;71;78;100;100;80;100;78;57;100;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:38.793;TwistZ_;6.776002;1;10;1450;1794;1894;1677;1561;1546;1565;1460;1566;1459;0;0;0;0;0;0;13;17;15;14;13;16;24;17;18;13;0;0;0;0;0;0;57;53;64;78;100;100;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:39.035;TwistS_;6.776002;1;10;990;1523;1969;1770;1602;1573;1515;1523;1486;1464;0;0;0;0;0;0;13;12;12;17;15;19;16;15;16;16;0;0;0;0;0;0;78;71;86;100;100;100;100;100;78;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:39.289;TwistZ_;6.776002;1;10;1243;1540;1787;761;1634;1582;1588;1485;1611;1482;0;0;0;0;0;0;12;12;10;15;11;17;14;12;11;12;0;0;0;0;0;0;64;50;66;42;71;100;64;93;85;71;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:39.530;TwistS_;6.774834;1;10;1054;1992;2102;1864;1787;1644;1657;1738;1654;1432;0;0;0;0;0;0;11;11;15;16;19;20;16;12;13;14;0;0;0;0;0;0;92;21;57;78;100;100;100;85;92;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:39.778;TwistZ_;6.774834;1;10;1126;1472;1845;1682;1618;1591;1561;1539;1573;1567;0;0;0;0;0;0;12;12;10;12;12;14;19;15;18;14;0;0;0;0;0;0;64;57;13;50;57;85;100;100;100;57;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:40.026;TwistS_;6.774834;1;10;972;1555;1812;1748;1674;1611;1590;1585;1640;1478;0;0;0;0;0;0;15;13;15;15;12;17;17;20;22;15;0;0;0;0;0;0;71;64;100;85;100;100;100;100;100;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:40.274;TwistZ_;6.774834;1;10;1230;1608;1895;1692;1628;1545;1573;1582;1582;1509;0;0;0;0;0;0;15;13;12;10;11;13;19;17;11;13;0;0;0;0;0;0;78;64;93;64;35;92;100;100;57;92;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:40.514;TwistS_;6.791594;1;10;1079;1372;1862;1674;1590;1577;1535;1492;1515;1410;0;0;0;0;0;0;14;12;15;13;18;21;16;18;18;19;0;0;0;0;0;0;100;50;93;100;100;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:40.762;TwistZ_;6.791594;1;10;1113;1611;1721;1582;1678;1636;1640;1550;1552;1406;0;0;0;0;0;0;13;11;12;14;19;17;19;17;17;13;0;0;0;0;0;0;85;57;53;42;100;100;100;100;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:41.010;TwistS_;6.791594;1;10;1382;1679;1898;1820;1762;1699;1661;1650;1640;1420;0;0;0;0;0;0;16;12;13;15;18;22;19;16;12;14;0;0;0;0;0;0;71;64;100;100;85;100;100;80;57;85;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:41.258;TwistZ_;6.791594;1;10;1113;1108;1824;1669;1676;1616;1544;1554;1628;1590;0;0;0;0;0;0;13;13;12;11;14;15;19;18;17;18;0;0;0;0;0;0;100;85;93;42;92;85;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:41.507;TwistS_;6.791085;1;10;1431;1401;2011;1845;1694;1665;1628;1597;1556;1506;0;0;0;0;0;0;12;13;16;12;17;18;20;19;15;19;0;0;0;0;0;0;100;85;100;42;85;100;100;100;100;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:41.755;TwistZ_;6.791085;1;10;1050;1237;1954;1518;1732;1703;1699;1661;1678;1496;0;0;0;0;0;0;13;11;13;13;15;18;16;16;21;16;0;0;0;0;0;0;92;57;73;78;100;100;100;93;100;78;0;0;0;0;0;0;1023;0;0;1023;0;0;0
2021-01-05-05:00:42.002;TwistS_;6.791085;1;10;1182;970;1962;1983;1777;1720;1728;1708;1650;1586;0;0;0;0;0;0;13;11;11;12;14;18;16;15;16;15;0;0;0;0;0;0;78;50;57;50;100;100;100;92;85;100;0;0;0;0;0;0;1023;0;0;1023;0;0;0
